Title,User_id,profileName,review/score,review/text
THE MARTIAN CHRONICLES,A20QQI2R309V74,Gnome du Plumb,5.0,"When I wrote my novelThe Merry Life of Charles ParkerI turned again and again to Ray Bradbury for a guide -- I wanted to write a realistic portrayal of 12-year-old boys. My book is set in 1959 and Bradbury wrote these stories in the 1940s, but they've been popular ever since. I wasn't around in the Fifties so I had to rely on popular culture to give me a sense of some of the dreams and nightmares seizing American minds at the end of Eisenhower's presidency. If a kid was at all interested in science fiction back then he would have absorbed some of these stories. Bradbury was everywhere. Bradbury *was* popular culture. From Mars to Moby Dick to Fahrenheit 451 to his many other strange and wonderful stories -- he was the one writer Americans couldn't get out of their heads. And still you can read the stories in this slim volume as great pieces of powerful literature, but you can also read them as bits of evocative history. What did people think about space exploration decades ago? Or about aliens living on Mars? Or about the future of life on Earth? Was there fear of the atomic bomb? Oh, yes. Was there fear that mankind might be its own worst enemy? You decide. It's all here in haunting detail. The language is always crisp. Bradbury was an autodidact with the need to impress -- and he never disappoints. Because of Ray Bradbury American history is never a dull subject. It's a history of nervous energy and restless imagination."
THE MARTIAN CHRONICLES,A2M0APMN8FTBQ5,G. Bukalders,5.0,"It took me 4 tries to read this book, but once I got past 1/3 of this book, it took off! Excellent collection of stories.It's pity that ALL major Bradbury's books are only in print format, no e-book versions. Tragically for a writer who was so much focused onto the future to have his books in last century format..."
THE MARTIAN CHRONICLES,A2GVXSIMB689Y0,carolann Hayes,1.0,I was disappointed - it was a 'cheap' version of the book - small and on inferior paper. i was disappointed but didn't have any time to research another one - it was a gift. This has happened before when i've used Amazon.
THE PILGRIM'S PROGRESS,A21MM7LEKGKBTU,JB,5.0,I bought this book for a children's reading group. I remember reading this as a child as it helped shaped my character and beliefs.
THE PILGRIM'S PROGRESS,A273W3JWJT93UN,Kait99,4.0,"I bought this for my son, so I really can't say much about it other than it came before the date it was expected."
THE PILGRIM'S PROGRESS,A2AW2V4GQ4PUQ0,"Myrtle Fickett ""M. Louise Fickett""",5.0,Great reading!! And describes our Christian walk from beginning to the end. I would reccomend Pilgrim's Progress for all ages.
THE PILGRIM'S PROGRESS,A36HYZVSRVWBTC,Dr Doriel BUTCHER,5.0,"This is about this fourth time that i have read this book. this was one of my childhood favorites. in reading this book you have to see it in two catagories. naturally, and spiritualy. it is the progress of a christian life. to live a christian life you go through many trials. such as redicule. sufferance. rejections. and much more .as a christian you associate with many individuall. some will help you continue this walk with faith, and some will try to discourage you. however when you fall dnt stay in the mire, get up and start that journey again. there is a great reward when you cross the river, i would recommend this book to all crhistians young and old. i really love this book it is a good pickerupper."
THE PILGRIM'S PROGRESS,A30IMQVVHVTX8O,Carlos Rodriguez,5.0,This book is an excellent companion to the Bible for Christians who want to better understand their Christian Walk. It uses clear imagery to illustrate complex biblical issues.
THE RISE AND FALL ON THE THIRD REICH,A3ORJKFU443OK,Benjamin Stone,5.0,I found this book to be fantastic. I have wanted to read it for many years and really enjoyed it as my firt read on my kindle.
THE RISE AND FALL ON THE THIRD REICH,AKLDI3S5FZ4Y7,CN,5.0,"I read this book 3 times. First in hardcover ten years ago, then the pocketbook version and now I finished the digital version and it's still the same excellent book. I'm a WW2 history and this book is amazing!"
THE RISE AND FALL ON THE THIRD REICH,A34H8KL1IFGVK,Mark H. Jones,5.0,A must read for all history buffs. A history of the Thirs Reich as told by one who was there. Very readable-not at all dry.
THE RISE AND FALL ON THE THIRD REICH,A2AC6MEGGWIQDN,"Joseph Russo ""Mr. Organized in Reno, NV""",5.0,We will be doomed to relive the past if we fail to open our eyes to it. Tis book will open your eyes.
THE RISE AND FALL ON THE THIRD REICH,A2AV7O6RR3Q5U,"David E. Roy PhD ""Soulfulpsy""",5.0,"While not always written with the broader and less emotional perspective of an academic historian, there is tremendous value in reading this book. And it is very readable. The use of so much inside information is very well done. No one interested in the extreme distortions and extraordinary destructiveness of Hitler and his era should skip this book."
THE SECRET RIVER,AE3YLTNU3ZRGE,Fran Patton,5.0,A very good children's book and delighted to have it. It arrived in perfect condition and I am very pleased to add it to my collection.
THE SECRET RIVER,A88X51W096UIQ,A. Diana,5.0,Not only beautiful illustrations but a gentle and thoughtful tale. My 7 year old grand-daughter didn't move a muscle during the reading.
THE SECRET RIVER,A1PBB69AK5JA2A,GertySmith1,5.0,"Hubby is a Marjorie Kinnan Rawlings enthusiast. When I saw this before Christmas, I promptly ordered it for him. He was thrilled...the illustrations are fantastic, to go along with a marvelous MKR tale. He was so pleased to add this one to his collections."
THE SECRET RIVER,A3M6EDP47LIDOL,rosemary,3.0,"This edition of &#34;The Secret River is beautiful. However, I expected the original version first published after the author's death and prefer it for its simplicity and believe the illustrations, while less ornate, go better with the story. So I was disappointed."
THE SECRET RIVER,A1E2NA2F4RTQ9B,Debnance at Readerbuzz,4.0,"Calpurnia's family is having hard times. Her father is not catching any fish. Calpurnia speaks to a friend, a fortune-teller and she tells Calpurnia about a secret river that is filled with fish. Calpurnia goes to the secret river and returns home with so many fish she can hardly carry them. On the way home, she encounters several predators who each accept a fish before walking away. Bringing the fish home ends the hard times for the family and their neighbors.""Mother Albirtha rocked back and forth.She said, `Child, I have not breathed this to a living soul, but I will tell you. There are big fish in the secret river. Oh my, the fish! Catfish, perch, bream, mudfish, and garfish. Especially catfish."""
TRAVELING MERCIES. SOME THOUGHTS ON FAITH.,A2OSZ2NEI1QR0T,J. E. Owens,5.0,Lamott has a writing style all her own. This is a series of pieces she has written and each has its own poignancy. Her ability to write so visually is a real treat.
TRAVELING MERCIES. SOME THOUGHTS ON FAITH.,A1ZEIHEHR4K3AS,Grant Sandy,4.0,"The journey, with all of its failures and wrong-turns, becomes a beautiful thing to see. She does not end up where I would have ended up, but her experiences ring true."
TRAVELING MERCIES. SOME THOUGHTS ON FAITH.,A25H2ZWRV90XI6,"Kathryn E. Hayden ""arts lover""",5.0,"Incredible! What heart, what courage. Bravo! Raw emotion, honest and naked on a journey most of us would not share voluntarily."
TRAVELING MERCIES. SOME THOUGHTS ON FAITH.,A209PKVPK48NFX,greenmom,5.0,"A long-time Anne Lamott reader, I had high hopes for this book. I expected entertainment which I got and so much more. Lamott has a refreshing view of life that is irreverent and respectful at the same time. This book reminded me to deeply appreciate the small things. They are the everyday blessings and sources of inspiration. Lamott has this appreciation like no one else."
TRAVELING MERCIES. SOME THOUGHTS ON FAITH.,A3VMNACO6L0II7,Becky,5.0,"All my friends loved Anne Lamott before I knew who she was. As soon as I read Traveling Mercies, I was hooked. I've read much of her work since and I've much enjoyed the journey. This is a great place to start."
TWO MOONS,A3T4KN9XO3PIXG,"algo41 ""algo41""",3.0,"""Two Moons"" is not as good as the two other Thomas Maloon books I have read: ""Henry and Clara"" and ""Watergate"". It adds little to the reader's historical understanding. Still, Mallon is a very competent writer, and there is enough plot to keep the reader's attention. Cynthia has chosen the wrong man, but her infatuation blossoms into ""true"" love, and it is easy to see how that love could have sustained her through an otherwise troubled marriage - had things worked out differently. Cynthia is resilient enough that I wonder why she did not seek a job as a computer in the Almanac Office (full name, according to Wikipedia, was the American Nautical Almanac Office)."
TWO MOONS,A1A2YTFX2XC4O2,Aleksandra Nita-Lazar,4.0,"1877, the year of the electrifying discovery of Phobos and Deimos, the two satellites of Mars, by Professor Asaph Hall in the United States Naval Observatory, is also a year of many political changes in Washington. It is also an exciting year for Cynthia May, the main character in Thomas Mallon's historical novel ""Two Moons"".The novel starts when Cynthia, an impoverished Civil War widow in her early thirties, applies for a job as a ""computer"" at the Observatory. Being extraordinarily gifted in calculating abilities, Cynthia secures the job... And falls in love with an attractive young scientist who conducts the examination. The young man's name is Hugh Allison, and despite his Harvard education, this promising researcher is grossly under-achieving, switching projects and generally unable to produce satisfactory results of his work, obsessed by his dream project... When he reveals his secret to Cynthia, she is determined to help him achieve his dream, and to do so, resolves to submit to the attentions of the womanizing, macho, middle-aged Republican senator from New York, Roscoe Conkling. Connected in the unlikely triangle, these protagonists are united by their attraction to stars - Conkling's weakness, astrology, leads him to the first meeting with Cynthia...This novel captivated me with its simple, but engrossing storyline. It is, in fact, a romance with solid historical background, delivered in a classic, even conservative style, but it possesses a certain old-fashioned charm. For me, the setting in the Observatory and the details from the scientific environment only added to the book's quality. I learned a lot about the Naval Observatory, the pivotal years of its existence, when the relocation from the malarial neighborhood of Foggy Bottom and the transition to the civil management, were being decided. The descriptions of political events at the start of Hayes's presidency were also very educational for me (I crave every bit of American history right now). The parade of excellently rendered fictional (Cynthia, Hugh and hilarious Irish astrologer, Mary Costello) and real (Conkling, Hall, Newcombe and other scientists at the Observatory) characters, is a great asset of this novel as is single, independent woman as a central character, bringing all other together.I have not heard of Thomas Mallon before but I will definitely look for his other novels now."
TWO MOONS,A24FW80DZLXSF6,"Jeff Sackmann ""Author, Total GMAT Math and gm...",5.0,"Thomas Mallon once again shows he's among the best historical novelists out there. Two Moons is set in late 19th-century Washington D.C. with a plot and cast of characters that is historically accurate, but isn't drawn from the most obvious of headlines.Mallon gives us three main characters: a bright widow looking for a better-paying job within the growing federal government; a moody young man working as an astronomer but searching for immortality; and Roscoe Conkling, political power-broker and Senator from New York.It is the mark of a great historical novelist that the historical material becomes no more than a backdrop -- a fascinating one, but nothing that takes over the story. Mallon keeps the characters in the forefront while emphasizing the very period-specific challenges they faced. In doing so, he gives us a fresh window into a grossly under-treated period of American history."
TWO MOONS,A37F1G84K35FCZ,taking a rest,2.0,"In the real world Scientists have been and continue to pursue a Unified Theory Of Everything. In the genre of Historical Fiction, Mr. Mallon with, ""Two Moons"" appears to be searching for the literary equivalent. The period of History he chose to place his story in was a controversial and colorful period to say the least. Unfortunately this book communicates very little of those events, and when it does it tends to dull them.The Author had a great deal of History to work with as a stage for the fiction he chose to set upon it. Senator Conkling, the scandals surrounding the New York Ports, and elections so manipulated they make our most recent seem perfectly sane. None of this comes through in the book; the History that is there is a faded backdrop and no more. The fiction that is added is aimless, lacks any sort of focus to prioritize whom we are supposed to be interested in, and vaguely wanders around a goal of an Astronomer that is simply ridiculous.It's difficult to care about characters when they care so little for themselves. Lack of empathy for the players is compounded when their Histories are fragmented and scattered throughout the work. You could literally remove many of the Observatory staff and the story would lose none of the minimal interest it struggles to generate.Nineteenth Century Washington D.C. was a very interesting place, both in terms of the miserable place it was to live and work, the issues that resulted from the Civil War, and finding new bodies in the Heavens generally should fascinate as well. In this story the reader is given a great amalgam of gray. Even when the climax of the book's central male character takes place, as a reader you will wonder why it did, and find it difficult to care. The philosophical topic of infinity or eternal existence is so clich&eacute; and thin, as to be patently absurd.This Author may have written some good work, this is not one of them. It is also the first I have read, so it may be the poor exception."
TWO MOONS,A2XNDPTPQ84EZ9,Britt Scharringhausen,2.0,"This book was very little about astronomy and the actual history of the discovery of Phobos and Deimos, which is what I was interested in, and much more about the politics in postbellum (that is too a word; I looked it up) America.I skimmed endless passages detailing the intricacies of the lives of men whose names I didn't know because, well, because they probably didn't have much to contribute to the pagent of history. Maybe I daydreamed through this part in history class, but shouldn't a good historical novel include an engaging introduction to the period, rather than a catalog of the doings of every bit player?I was unable to sympathise with any of the main characters, who were all self-absorbed and self-pitying. Peripheral (and non-political) characters, like the Irish astrologer, the &quot;Scientific Frenchman&quot; correspondent, and Asaph Hall (the moons' discoverer) and his ambitious wife, were much more interesting to me.Many passages were clumsily written, telling rather than showing. And before each character comes down with malaria, the author made a point of describing the protentous mosquito bite--but ignores all the other bites that every character would have suffered in the course of the muggy summer.My interest was in astronomy, not politics, so perhaps I shouldn't blame the author for expounding my favorite subject, but I'm a fairly well-rounded person, I think, and if the political stuff was better written, I might have enjoyed learning about it. However, it failed entirely to engage my interest."
Tale of Despereaux,A1O28INWUDPPAP,Claire Nowacki,5.0,I think this book is a very great book it was really awesome picturing the different pictures in my head this is my favourite book so far I have ever read I think this book has a wonderful theme to it from Claire Nowacki
Tale of Despereaux,A2WN27RUTJZEU1,Niara B.,4.0,This book is incredible I luv just luv this book I really like how they expressed how each person felt this book is awesome
Tale of Despereaux,A3J820P6CFS5QD,R. T. Herrington,5.0,"This story is really good. I like that the mouse believes in his self and goes in the dungeon and saves the princess. Also I like when Miggry Sow believes that she can be a princess. Then, Rossco likes the light and tells the other rats in the dungeon."
Tale of Despereaux,A1W3NRWUIVURGU,Grace Campbell,5.0,"I could not put down my kindle and I could just keep reading about the mouse,Miggery sow, the princess, and the rat. I want you Kate Dicamillo to write"" The Tale of Despereaux 2"". That's how much I liked this book even though it was very sad."
Tale of Despereaux,,,5.0,"I think the tale of Despereaux is a great book although it can be confusing at times because the book goes forward and back in time.I still give this book 5 stars.This book is set in a happy, well-lit castle and a dark, deep, mysterious dungeon. In the dungeon are the rats and a jail keeper named Gregory. Only the rats know the way around the dungeon maze.The story begins with Despereaux being born. He sees the princess and says he will honor her. Although one rat does not like the Princess for giving her an evil look. He takes her overnight to the deep, dark,dungeon maze to keep her there, forever. Despereaux hears about the lost Princess and adventures off to save her. On his journey Despereaux runs into evil rats,but it is up to him to save the Princess."
Tangerine,A13DHT9IJA4J13,A Book Vacation,3.0,"I'm sorry to say that I just could not get into this novel. The events within it were very strange, from a sinkhole swallowing a section of a middle school to lightening striking a student, I just had difficulty with it. I'm not saying these things don't happen, but there were just too many strange events that happened in this novel, and the blas&eacute; attitude surrounding them didn't really sit well with me. It gave off a rather supernatural feel when I felt the novel was supposed to be much more serious, and so it just didn't sit well with me. But, it's also written for MG and perhaps young, young adult readers, so I think that's where it's real appeal will lie. While I do like to read MG on occasion, not every story is for me because I'm not a MG reader anymore, and that's okay. But I really think 5th-8th graders will get a kick out of this novel, and the fact that it has great morals and themes also make it a great book for any young readers out there who enjoy sports. So, if you've got a MG child at home, I highly suggest picking this up for them!"
Tangerine,A11SG8D0R2URSA,Winston Riengxay,5.0,It is one of the most heart felt books I have ever read and it played through many emotionsOne word for it would be OUTSTANDING
Tangerine,A71YO95Y4H91N,kaylee brees stewart,4.0,Great book that kept you on the edge of your seat. It was somewhat sad though with a confusing ending. I would recommend it to middle schoolers or ages 11 -14
Tangerine,A33D678TAD8RRN,shannon watson,5.0,"I read this book as a class project when I was 12. I loved it and have recently been trying to find it to read it again. Well, I found it, and its still as good of a book as I remember. Definitely teaches you about morals and values and only seeing what you want to see until you are forced to see what has been in front of you all along"
Tangerine,A61DWPZTCHSZ6,Emily Mowen,4.0,"Tangerine is about Paul, a middle school child, who moves from Houston, Texas to Tangerine Falls, Florida. Paul struggles fitting in because he is legally blind. This causes tension between his relationships with his parents and his brother Erik. Erik is a high school football star, which Paul's father idolizes over. This makes Paul very angry because no one seems to care about him or believe what he says because of his disability. For example his mother is always saying, ""Oh honey you can't see. You don't know what you saw."" This happens frequently throughout the whole book but one of the main events that this is said at falls in the beginning of the book when Paul and his mother are finishing packing to move. Paul is outside waiting at the car when he remembers a memory that happened one night when he was riding his bike home. He remembered a car riding up closer and closer to him and when he looked back at the car he saw a person wearing a ski mask hanging out of the passenger side window holding a bat. When the car got close enough to Paul the person hanging out the window swung at his head. Paul jumped right, wrecking his bike just as the person smashed the bat right into a mailbox. Paul ran home, he told his parents what had happened, first blaming his brother for trying to kill him. They didn't believe him because Erik had been home the whole time doing his homework. They never believe him because he ""can't see"". Paul's father is oblivious to what Paul really sees until they move to Florida and weird is cool. Paul joins the soccer team where he is an awesome goalie, hoping that his father will finally see his athletic potential as well. Paul struggles with proving that even though he has a disability he really can ""see"". Maybe not seeing things in a physical sense but he sees things that others can't."
Tea Rose,A11VMSZGM9UHLB,vbob,4.0,.. it was a gift. She said she liked it. It's the kind of book she and her friends all pass around to each other.
Tea Rose,A2T063CY97XR1X,C. A. Kennedy,5.0,I loved this book. Read it a long time ago and still remember how much I liked it. A woman's strength and determination are not to be dismissed.I liked that it was not fashion or cosmetics but a little tea shop that got her started.Amazons description of this book does not make it sound like something I might like to read. I wish they had emphasized her brain power and her willingness to carry on despite adversity instead of brutality and intrigue.
Tea Rose,A1SFGSFW9YU681,"Bookie32 ""Bookie32""",4.0,"The best part of this book was the rich detail about life in the Whitechapel in the late 1800's. I really became engrossed in the story and the characters, who were really fleshed out. What prevented me from giving this a 5 star was I didn't like how rushed the story felt when covering the main character's rise in the tea world. It seemed somewhat implausible to me and somewhat Forrest Gump-like. I actually was hoping they'd cover this more from a realistic standpoint. I love tea and would have been interested in more of a history there - not a lot, but the tea really was more of a backdrop for the story instead of becoming another character, like Whitechapel was. I also felt Joe's rise was a bit implausible and rushed as well. Other than that, I really liked the story and if you like historical fiction I'd say this is a must read."
Tea Rose,A2MZKAXVR3HBRH,Elaine Margaret Saunders,5.0,"Just a brilliant story with lots of twists, couldn't put it down. I like Catherine Cookson and this is story is in a similar vein to her style."
Tea Rose,A2ZDW8YY21TODY,peggy,5.0,Excellent book with very interesting characters. I enjoyed following their lives from London to America. Can't wait to read The Winter Rose.
Tell No One,A158LEXTLKFZMO,"MistFriscoFog ""Mist Frisco""",4.0,"Can't miss with a Coben, even though they are a bit on the formula side- they are fun to read"
Tell No One,A2E7MRENEQ3KWX,Shelly Melendy,5.0,So much suspense...couldn't put it down. Keep me guessing till the very last page. Can't wait to read another Harlan Coben book.
Tell No One,A237LOKM4C17U,Marianne Ford,5.0,Great book!!! Stayed up late to finish!!! Couldn't put the book down had to finish it before I could go to sleep!!! My sister told me to read this book and I am glad she did!!! I suggest everyone read this book!!!!
Tell No One,A1OWOFSPMUAJDW,jeff wood,5.0,This is absolutely my favorite book by Harlan Coben. I absolutely loved it. It will keep you reading and you won't want to put this bad boy down
Tell No One,A229VOLF1IN88F,Elizabeth in Texas,3.0,"The excellent pacing of Tell No One keeps you reading so quickly that you don't notice the superficial characters, the politically correct attitude, or the flawed logic of the story until you have finished the novel, at which point you cock your head to the side and say, &#34;huh?&#34; This was a selection of my book club and we finished the discussion in record time; we started at 7:30 and finished at 8:00. I was in my car at 8:15. After saying it was a &#34;fun&#34; read, this nonliterary book provided little to discuss since we did not care to spend the evening simply bashing it. Book Club drive through express!"
Ten in a Bed (Puffin Story Books),ANVS0D8EWXD7D,"D. Athay ""dathay""",5.0,I was first introduced to Andy Ahlberg's Ten in a Bed when I was a kid living in Cambridge England. The version we had was the one narated by Carole Boyd. That version is great on its own merits but I love the voices that Andy Crane does. My only nit is that it seems that Andy Crane does rush a bit and I feel he sometimes steps on his own timing.
Ten in a Bed (Puffin Story Books),A3J9IULANNZCTT,"N. Gilbert ""gilbertn15""",3.0,"Clever stories, but loaded with Britishisms that would frustrate a young American reader. The first chapter or two are fine: ""Too many bears"" (where Dinah finds three bears in her bed) and ""Esmerelda"" (a witch who fattens children up and cooks them into pies -- not a story I recognize). Then we begin finding British idioms at the rate of about one per paragraph. While I love British idioms, and think a few words like ""mum"" and ""crisps"" and ""rucksack"" and ""programme"" and ""leant"" are fine for a 7-year-old to figure out in context, other terms will be confusing: ""Dinah had a bowl of cornflakes with the top of the milk on them."" ""Dinah's dad gave her 10p to put in the collection tin."" ""A torch under the blanket."" ""Nappies on the line."" ""Baby's cot."" ""Smarties."" ""Trilby hat."" ""Little madam."" ""A plaster on her finger."" ""May I have a go with the scent-spray?"" ""Face-flannel."" ""Allotments"" (shared gardens). ""Adjustable spanner."" I may annotate the book and send it to my favo[u]rite 7-year-old, but someone without a source for British vocabulary might not enjoy this book."
Ten in a Bed (Puffin Story Books),A2CC4S1JQCG43B,"D ""dbosig""",5.0,"I got the tape version for my little ones to listen to in the car. They are only 4 & 5 and they absolutely loved it. The suggested age above says 9-12, but I think that is a little high. If your younger ones have any sort of decent vocabulary, and even a passing familiarity w/ the classic children's tales (or at least their tenets), they will thoroughly enjoy this book. True, they will have some of the ""dry British wit"" fly over their heads, but the story is undoubtedly still for kids. Sort of like watching the Simpsons with your 12 year-old: They don't get the Kennedy impersonations or social commentary, but they still enjoy watching it.Note that the narrator of the tape is also outstanding. He reads it like a real pro, an actor possibly. The intonations, the style, his effort at switching characters back and forth (listen to the Wolf chapter for a particularly excellent example of this skill)... absolutely first rate! Highly recommended!"
Ten in a Bed (Puffin Story Books),A34YMLS59ZBI5S,"""baruch3rd""",5.0,"Ten in a Bed is an excellent bedtime storybook. Each chapter contains a slightly twisted version of a classic fairy tale. The book is ingeniously written to make the stories sound more concrete than your average fairy tale. Too many people are convinced that childrens books are only for children, but most adults will enjoy reading this book, if they have the time. Most American children may not understand some of the British terms used in this book, but adults will definitely appreciate its dry humor. The book does not have many illustrations, but the authors implemented great descriptions and word imagery to create a rather interesting and modern setting for fairy tales. Every kid should have this book read to them at least once, and every adult should read this book to at least one child."
Ten in a Bed (Puffin Story Books),,,5.0,This book is a guaranteed favorite for young preschool children! The repetition of the text makes this book a winner! I read this book several times each day. I teach Pre-kindergarten and my children beg for more!!!!!! This book has been an asset in my classroom for teaching counting skills and number sequencing. I highly recommend it for any parent or teacher of young children. Also you can incorporate singing to the text. It's a GREAT book
Tenth Circle,A3UFC3SBXXOPHE,michelle,4.0,"Jodi Picoults ability to intertwine different worlds and different lives never ceases to amaze me... Thought provoking, conscious examining and on your toes throughout - another brilliant journey"
Tenth Circle,A2Z8JARNW2PIQF,Elizabeth A. Swartz,5.0,I didn't want to put this down. Reading this book makes me want to investigate other books this author has written.
Tenth Circle,A14GIFXZIF2277,ChristmasReads,5.0,"This book is one of my favorite books of all time, Picoult really knows how to develop her characters and to make them as realistic as possible. I really felt like I knew Trixie's family because they did feel so real. I found myself getting emotional right along with her father and mother when they learned of Trixie's rape. It was such a well thought out story and is very thought provoking and suspenseful."
Tenth Circle,A1II8I66S9E84Y,Maureen R. Tagliaferro,5.0,"Of all the Picoult books I read, I found this one to be the most depressing. This is not so much because of the heartbreak and alleged rape of a 14-year-old girl, as it is for a general loss of innocence among today's youth. I know about peer pressure and the heightened sexual awareness that comes with being this age; but party games, such as ""Stoneface"" and ""Rainbow"" were all too new for me. Yet, I have no doubt these are real games that stemmed from Picoult's research rather than her imagination - and that is the depressing part.As for the intriguing part, Picoult's novels are prone to the unexpected, and this one took more twists and turns than a cable car on the most crooked San Francisco streets. I would have been dizzy, but I was enjoying the ride way too much and was holding on tightly - to the pages, that is, which I was turning faster than Trixie Stone can take her next disastrous leap into hell.Warning Possible Spoiler Alerts. - The major problem I had with this book was that as much as Trixie's parents showered her with unconditional love, they failed to hold her accountable for her actions. In fact her father, who loves her more than life itself, admitted to knowing (or at least suspecting) that his young teen-aged daughter was sexually active; but he forced himself to dispel that notion. This fit in with the theme of self-deception, and unfortunately in real life even the best of parents can possess that trait.What I found unrealistic, however, was Trixie's impulsive escape to Alaska. Even when Daniel instinctively and miraculously found her, he didn't bother to ask his emotionally distraught and immature 14 year-old how she managed to get herself on a plane that traveled cross country. He just nonchalantly took it for granted he would find her there.Other flaws included the fact that most newspapers do not print anonymous letters to the editor, Moss Minton would have been suspended, if not expelled, for his prank, but instead went unpunished and remained on the hockey team, and Daniel and Laura should have forbidden Trixie to have further contact with her friend Zephyr who encouraged Trixie's behavior. However, even these discrepancies can't take away from the realistic portrayals of human complexities, the multiple layers of personality, and a reader's thirst for suspense.In exploring a controversial rape case, Picoult takes us to the depths of hell, both in Dante's Inferno and a graphic comic strip supposedly written and drawn by the character Daniel Stone. However, you don't have to be a sci-fi, superhero worshipper to appreciate this extra. I'm not, but that didn't stop me from searching for the encrypted message in the strip. Finding it was like taking a souvenir home from a frightening, yet thrilling ride through hell."
Tenth Circle,A10JJOOOS7C590,Happy,5.0,I bought this book along with some others by the same author for my niece. This is her favorite. I hope that she will also enjoy the others
"That hideous strength,: A modern fairy-tale for grown-ups",A1EX5WZZUL1H96,John Munnis,5.0,"Love this trilogy. Read it first many years ago, and loving going through it again. A must have for any lover of good scifi and spiritual traveller"
"That hideous strength,: A modern fairy-tale for grown-ups",A3KPT7LWVQZ34P,Ted,5.0,Very good ending to the space trilogy by c.s. Lewis. I would greatly recommend it for deeper readers who like c.s. Lewis's books
"That hideous strength,: A modern fairy-tale for grown-ups",A3MBJM8DGRG9GZ,Dale Ritts,4.0,This last in the series I found interesting but a little dissapointing. The book moved slowly in introducing characters and was difficult in tying it to the other two books in the series.
"That hideous strength,: A modern fairy-tale for grown-ups",AF4WE2AT6T2SD,Fred Seigneur,5.0,"The reader did great w/English accents. The story is engrossing while the setting is almost a century ago. One needs a spiritual perspective to appreciate Lewis' position. While such a thing is very unlikely today, a similar takeover might be possible, given the global financial crisis, etc."
"That hideous strength,: A modern fairy-tale for grown-ups",A1PC1TXBNUA99B,Mike,5.0,"C.S. Lewis is such a great writer, it's amazing how you mind can see the places he describes in his books. Love It"
The A. B. C. Murders,A3QIP6LXWPIPMP,Pipoy1704,5.0,"Excellent as usual - Agatha ahead of her time as this is possibly (I could be wrong...) the first &#34;serial killer&#34; type of book, which is even way beyond current standards I have to say. The plotting is, as usual, faultless, and you are completely taken by surprise in the end."
The A. B. C. Murders,AX5TJDX901T0T,angeline naylor,5.0,My 11 year old son loved it and would recommend it highly to those who like crime. It was very intriguing yet easy to read.
The A. B. C. Murders,A1MDJT9DIH8QLZ,Snojob,5.0,"Another classic Hercule Poirot mystery. It kept me thinking until the end. Just when I think I have figured it out, there is another turn of events."
The A. B. C. Murders,A2XTCY5SSI6LQN,B. McGuire,5.0,"Hercule Poirot receives a letter from A.B.C. taunting him that he will be a murder soon, advertising it's location. And there is. Alice Asher, who is a shopkeeper in Andover. Soon Poirot is receiving more letters from the murderer. The next victim is Betty Barnard from Bexhill, and the third is Sir Carmichael Clarke from Churston. Will Poirot, with the help of Captain Hastings, be able to stop this madman (or woman) before he/she gets to Z??Agatha Christie is an absolute genius when it comes to writing murder mysteries. She somehow manages to stump me every time. Sometimes I manage to luckily guess the murderer, but I'm clueless to the why. This isn't because of my own inability to guess the murderer. Trust me I have fairly good success record, no it's Agatha Christie herself. She is such a great author, that has the knack of throwing red herrings in the way and leaving me clueless. This was exactly the case with The ABC Murders.In The ABC Murders she does something unheard of. She gives the point of view from the supposed ""murderer"", and after all is said and done she says ""well maybe that is not the murderer""!! This is clearly the work of someone that is not only a genius crime writer, but knows exactly how to keep her readers hanging off.I have not read a Agatha Christie mystery that I haven't enjoyed and this was the same with The ABC Murders. I listened to this one on audiobook, and I absolutely couldn't wait to the whodunit was solved.My love/hate relationship with Poirot continued on in this mystery. He is SO vain (and actually professes that he has the best moustache ever) and at times can be so mean to Captain Hastings, but oh he is brilliant! I will give him that, he is a smart one, that Hercule Poirot.I absolutely loved The ABC Murders. Unlike a lot of cozy mysteries these can be read as standalone, and without reserve I recommend this one to all cozy readers."
The A. B. C. Murders,A1VJE7X69B7BSZ,D.M,5.0,"Franklin Clarke set it all up, and he almost got away with it. Thanks to Poirot's veteran, detective skills! This book reminds me of the story of Jacob in the bible. How he tried to take his brother's inheritance, but Franklin was deceitful and a murderer! I prefer this book to anybody that loves mysteries and like to be on the edge of their seat. The Nintendo DS even made a video game out of this book so now some one will know that this isn't mysteries bestseller for nothing! Great book I rate this 10 out of 10 and Agatha Christe has proven herself as a great author once again!"
The A.B.C. Murders,A3QIP6LXWPIPMP,Pipoy1704,5.0,"Excellent as usual - Agatha ahead of her time as this is possibly (I could be wrong...) the first &#34;serial killer&#34; type of book, which is even way beyond current standards I have to say. The plotting is, as usual, faultless, and you are completely taken by surprise in the end."
The A.B.C. Murders,AX5TJDX901T0T,angeline naylor,5.0,My 11 year old son loved it and would recommend it highly to those who like crime. It was very intriguing yet easy to read.
The A.B.C. Murders,A1MDJT9DIH8QLZ,Snojob,5.0,"Another classic Hercule Poirot mystery. It kept me thinking until the end. Just when I think I have figured it out, there is another turn of events."
